"date","close","volume","open","high","low"
"2019/03/18","4464.0780","0.0000","4473.0530","4497.8910","4438.1600"
"2019/03/15","4470.3830","0.0000","4434.1880","4487.9920","4426.6290"
"2019/03/14","4404.8750","0.0000","4408.8260","4425.3950","4400.7500"
"2019/03/13","4410.7500","0.0000","4417.7220","4446.7230","4408.1910"
"2019/03/12","4395.8750","0.0000","4388.3830","4411.5080","4363.3910"
"2019/03/11","4376.2380","0.0000","4306.8220","4388.1410","4305.4960"
"2019/03/08","4284.4730","0.0000","4216.1900","4285.9140","4211.9060"
"2019/03/07","4285.8630","0.0000","4305.2040","4314.4880","4263.6800"
"2019/03/06","4325.5820","0.0000","4370.8560","4371.2070","4323.6090"
"2019/03/05","4373.5430","0.0000","4374.7300","4388.5470","4347.4730"
"2019/03/04","4380.2300","0.0000","4425.7930","4429.7340","4325.4140"
"2019/03/01","4396.0940","0.0000","4413.7360","4418.1410","4357.2930"
"2019/02/28","4368.1370","0.0000","4355.0150","4383.2030","4342.3360"
"2019/02/27","4373.6800","0.0000","4386.5030","4390.2730","4333.7930"
"2019/02/26","4406.7580","0.0000","4410.2000","4424.2030","4396.8160"
"2019/02/25","4421.9880","0.0000","4446.5310","4463.4180","4419.8200"
"2019/02/22","4394.5310","0.0000","4365.2420","4394.5310","4359.5470"
"2019/02/21","4334.6020","0.0000","4357.5080","4365.0590","4321.3630"
"2019/02/20","4364.1880","0.0000","4366.5770","4391.8910","4349.7270"
"2019/02/19","4345.7460","0.0000","4338.7020","4364.9260","4338.4690"
"2019/02/15","4347.4180","0.0000","4360.6030","4369.3630","4328.2620"
"2019/02/14","4334.1600","0.0000","4305.3640","4346.0550","4299.9060"
"2019/02/13","4326.3160","0.0000","4351.3610","4355.8440","4322.1410"
"2019/02/12","4331.4380","0.0000","4294.0250","4339.2970","4285.0270"
"2019/02/11","4248.1290","0.0000","4264.2240","4269.2620","4234.8870"
"2019/02/08","4245.7660","0.0000","4182.7880","4246.2380","4182.3480"
"2019/02/07","4234.6760","0.0000","4261.5360","4279.5230","4199.8830"
"2019/02/06","4311.6760","0.0000","4290.6030","4333.3670","4289.7300"
"2019/02/05","4253.3130","0.0000","4230.1150","4262.7380","4227.9530"
"2019/02/04","4230.1640","0.0000","4186.7540","4233.4840","4174.0040"
"2019/02/01","4186.3830","0.0000","4151.7210","4203.7150","4148.5200"
"2019/01/31","4139.6050","0.0000","4106.8480","4163.0310","4099.2460"
"2019/01/30","4099.4100","0.0000","4040.1850","4107.9410","4014.9890"
"2019/01/29","3984.4710","0.0000","4040.9840","4047.3540","3976.8090"
"2019/01/28","4034.1240","0.0000","3989.5140","4044.3180","3978.8500"
"2019/01/25","4083.3600","0.0000","4048.4110","4094.7360","4023.2500"
"2019/01/24","3988.8030","0.0000","3925.0340","3997.5940","3925.0340"
"2019/01/23","3871.6240","0.0000","3898.5470","3919.5510","3832.9550"
"2019/01/22","3874.7410","0.0000","3935.9220","3936.9510","3849.5660"
"2019/01/18","3971.4920","0.0000","3922.4920","3989.1880","3908.4730"
"2019/01/17","3888.3300","0.0000","3833.3650","3906.4350","3823.2660"
"2019/01/16","3858.2880","0.0000","3869.4650","3894.4710","3856.4080"
"2019/01/15","3869.4970","0.0000","3848.7600","3887.3890","3846.1060"
"2019/01/14","3828.0870","0.0000","3831.0010","3848.7960","3809.2790"
"2019/01/11","3881.4930","0.0000","3852.1750","3900.9050","3845.4740"
"2019/01/10","3877.0790","0.0000","3822.7230","3878.4030","3810.3370"
"2019/01/09","3851.1010","0.0000","3815.6840","3872.9430","3813.1300"
"2019/01/08","3780.8660","0.0000","3801.1260","3806.3890","3725.9980"
"2019/01/07","3762.7730","0.0000","3718.2270","3790.3760","3709.7650"
"2019/01/04","3708.3630","0.0000","3611.8160","3722.9630","3601.3630"
"2019/01/03","3547.5710","0.0000","3652.3400","3671.0740","3543.3880"
"2019/01/02","3728.4030","0.0000","3628.1830","3751.1270","3628.1830"
"2018/12/31","3705.7770","0.0000","3725.0370","3733.6750","3672.5010"
"2018/12/28","3683.9380","0.0000","3700.0420","3744.2450","3651.1430"
"2018/12/27","3684.2680","0.0000","3591.7100","3685.8070","3551.0920"
"2018/12/26","3649.3880","0.0000","3494.8130","3649.3880","3451.9100"
"2018/12/24","3457.9240","0.0000","3510.3860","3557.7780","3456.4700"
"2018/12/21","3539.2630","0.0000","3678.1190","3678.5500","3526.3960"
"2018/12/20","3621.3550","0.0000","3667.5580","3701.1620","3573.8180"
"2018/12/19","3668.3670","0.0000","3766.2930","3819.5320","3645.5250"
"2018/12/18","3783.6430","0.0000","3789.8210","3823.5120","3760.6440"
"2018/12/17","3754.2220","0.0000","3824.7380","3856.6490","3730.3000"
"2018/12/14","3837.8230","0.0000","3864.9010","3908.8360","3835.9480"
"2018/12/13","3920.6080","0.0000","3955.6330","3964.2660","3902.2470"
"2018/12/12","3930.2300","0.0000","3947.7930","3984.7570","3919.1650"
"2018/12/11","3878.1850","0.0000","3933.0800","3949.7590","3852.6520"
"2018/12/10","3860.0610","0.0000","3811.9860","3876.1560","3785.2910"
"2018/12/07","3816.6650","0.0000","3934.4120","3954.9790","3801.3250"
"2018/12/06","3954.4650","0.0000","3857.6160","3954.6220","3844.4580"
"2018/12/04","3949.8800","0.0000","4095.0020","4099.6520","3944.4350"
"2018/12/03","4118.0980","0.0000","4134.7480","4141.2970","4078.2440"
"2018/11/30","4037.5600","0.0000","3988.3440","4037.5980","3959.1340"
"2018/11/29","3974.3650","0.0000","3990.3730","4007.7600","3957.6680"
"2018/11/28","4015.0530","0.0000","3944.9550","4015.5320","3891.6650"
"2018/11/27","3908.7390","0.0000","3888.3130","3931.7120","3868.5320"
"2018/11/26","3910.6440","0.0000","3893.1650","3911.7870","3863.8300"
"2018/11/23","3834.4420","0.0000","3808.5280","3859.3820","3807.4780"
"2018/11/21","3848.4570","0.0000","3856.6640","3881.1390","3823.3340"
"2018/11/20","3798.9140","0.0000","3739.5710","3846.8240","3733.5160"
"2018/11/19","3826.7040","0.0000","3956.7870","3966.8550","3819.9270"
"2018/11/16","3977.2740","0.0000","3923.9360","3997.0430","3919.9980"
"2018/11/15","3993.6880","0.0000","3871.3720","4005.9750","3871.0110"
"2018/11/14","3876.9340","0.0000","3927.4420","3948.5650","3852.1490"
"2018/11/13","3882.8350","0.0000","3882.8660","3945.6880","3868.6320"
"2018/11/12","3852.9040","0.0000","3944.5840","3945.3080","3843.7110"
"2018/11/09","3992.1430","0.0000","4025.5690","4031.4900","3952.3830"
"2018/11/08","4075.1220","0.0000","4060.7170","4098.2340","4055.5840"
"2018/11/07","4085.7690","0.0000","4053.6680","4090.0020","4032.3370"
"2018/11/06","4009.5980","0.0000","3957.5310","4011.6030","3957.2710"
"2018/11/05","3956.6670","0.0000","3966.0980","3971.7070","3907.3920"
"2018/11/02","3970.9350","0.0000","4019.0510","4030.9830","3935.1670"
"2018/11/01","4011.9860","0.0000","3906.6640","4015.0860","3890.9550"
"2018/10/31","3899.0860","0.0000","3875.1130","3925.6980","3863.8440"
"2018/10/30","3815.6740","0.0000","3741.3310","3818.0670","3733.4680"
"2018/10/29","3739.9920","0.0000","3867.6520","3869.9110","3673.2010"
"2018/10/26","3792.5720","0.0000","3751.2070","3857.3840","3727.7040"
"2018/10/25","3893.4270","0.0000","3832.9610","3919.1510","3831.1570"
"2018/10/24","3772.8860","0.0000","3945.8890","3955.4710","3769.9860"
"2018/10/23","3986.2970","0.0000","3898.1100","4005.2090","3873.5910"
"2018/10/22","3983.0830","0.0000","3988.5020","4004.4030","3951.7790"
"2018/10/19","3960.7500","0.0000","4017.5770","4043.5330","3951.2470"
"2018/10/18","3988.7360","0.0000","4058.9880","4059.4150","3971.7210"
"2018/10/17","4082.2640","0.0000","4108.9470","4112.3010","4049.2590"
"2018/10/16","4085.1020","0.0000","4012.9770","4092.5450","4009.6190"
"2018/10/15","3963.0940","0.0000","3980.6940","4003.0520","3951.7500"
"2018/10/12","4005.3070","0.0000","4017.4740","4026.5250","3939.6560"
"2018/10/11","3919.6530","0.0000","3953.4970","4020.4200","3890.1800"
"2018/10/10","3951.3860","0.0000","4064.1570","4071.1180","3950.9820"
"2018/10/09","4111.4730","0.0000","4123.8680","4135.8870","4096.2850"
"2018/10/08","4127.2460","0.0000","4153.9240","4173.9800","4086.9410"
"2018/10/05","4179.7420","0.0000","4239.1260","4255.0200","4144.1050"
"2018/10/04","4241.7340","0.0000","4302.0950","4304.6910","4207.2810"
"2018/10/03","4328.7700","0.0000","4332.7630","4349.5900","4313.9840"
"2018/10/02","4310.7970","0.0000","4313.3210","4352.1880","4305.5900"
"2018/10/01","4324.8400","0.0000","4342.4510","4360.1950","4316.2150"
"2018/09/28","4325.6910","0.0000","4295.5080","4332.6840","4288.4960"
"2018/09/27","4304.4920","0.0000","4298.1480","4321.9570","4295.1600"
"2018/09/26","4285.8870","0.0000","4297.5300","4330.9880","4281.8870"
"2018/09/25","4305.1520","0.0000","4326.7830","4327.0080","4294.8870"
"2018/09/24","4329.0120","0.0000","4297.8750","4332.6600","4284.5310"
"2018/09/21","4317.8750","0.0000","4336.8020","4348.6450","4311.2230"
"2018/09/20","4332.8130","0.0000","4305.5930","4344.8790","4303.7970"
"2018/09/19","4277.5820","0.0000","4285.0570","4295.3630","4256.3010"
"2018/09/18","4278.7810","0.0000","4251.9390","4302.7500","4251.0900"
"2018/09/17","4245.5980","0.0000","4294.6820","4300.2150","4241.9840"
"2018/09/14","4307.1170","0.0000","4310.2370","4330.7850","4287.6090"
"2018/09/13","4297.4690","0.0000","4281.7480","4314.8200","4273.0350"
"2018/09/12","4241.7340","0.0000","4229.6990","4242.9180","4184.9840"
"2018/09/11","4271.7030","0.0000","4252.8900","4285.5740","4239.9260"
"2018/09/10","4281.4220","0.0000","4286.4880","4288.8710","4260.5350"
"2018/09/07","4264.1990","0.0000","4256.7480","4302.9380","4250.6330"
"2018/09/06","4280.2070","0.0000","4332.7070","4337.5390","4265.2850"
"2018/09/05","4339.4380","0.0000","4378.9300","4381.6840","4314.8630"
"2018/09/04","4396.8050","0.0000","4391.2450","4399.2540","4359.8830"
"2018/08/31","4422.3050","0.0000","4403.2660","4427.3440","4403.0510"
"2018/08/30","4413.4140","0.0000","4437.7730","4442.8910","4406.4490"
"2018/08/29","4450.8910","0.0000","4436.4130","4456.8790","4430.8320"
"2018/08/28","4435.5470","0.0000","4437.3460","4443.0040","4410.0270"
"2018/08/27","4423.9960","0.0000","4410.1580","4434.4060","4397.5270"
"2018/08/24","4383.4650","0.0000","4356.6470","4384.8320","4353.0740"
"2018/08/23","4320.4730","0.0000","4319.2190","4352.4140","4314.1020"
"2018/08/22","4316.3440","0.0000","4282.2720","4320.1990","4276.9960"
"2018/08/21","4298.3630","0.0000","4275.1980","4317.1050","4273.6880"
"2018/08/20","4259.2460","0.0000","4266.5900","4275.2420","4230.7190"
"2018/08/17","4257.1130","0.0000","4229.6460","4265.5310","4206.8910"
"2018/08/16","4260.4800","0.0000","4284.7620","4288.6020","4251.9380"
"2018/08/15","4244.3480","0.0000","4254.1200","4273.4410","4210.1090"
"2018/08/14","4297.0630","0.0000","4306.7430","4310.6130","4278.7930"
"2018/08/13","4292.9610","0.0000","4312.5380","4331.6680","4288.6840"
"2018/08/10","4303.8160","0.0000","4308.6470","4323.3670","4289.4650"
"2018/08/09","4364.6330","0.0000","4387.6470","4392.2970","4363.2110"
"2018/08/08","4406.9690","0.0000","4403.0190","4419.3360","4386.3200"
"2018/08/07","4404.0780","0.0000","4401.8890","4417.6450","4393.6680"
"2018/08/06","4393.9490","0.0000","4356.4210","4394.2970","4352.3280"
"2018/08/03","4368.4800","0.0000","4352.6970","4368.4800","4329.7700"
"2018/08/02","4354.8550","0.0000","4267.2730","4358.1410","4267.2730"
"2018/08/01","4315.0940","0.0000","4318.0270","4346.3160","4300.4730"
"2018/07/31","4322.7190","0.0000","4325.7740","4353.5470","4300.3980"
"2018/07/30","4300.5270","0.0000","4367.7120","4373.5310","4278.9800"
"2018/07/27","4369.6130","0.0000","4433.9180","4439.6250","4338.0860"
"2018/07/26","4423.0740","0.0000","4404.9920","4434.8240","4396.4690"
"2018/07/25","4414.5000","0.0000","4366.0980","4414.8550","4349.8910"
"2018/07/24","4360.3710","0.0000","4415.1330","4434.4410","4353.6050"
"2018/07/23","4385.1880","0.0000","4365.7140","4388.7110","4330.9380"
"2018/07/20","4382.8050","0.0000","4401.6210","4406.8710","4380.0660"
"2018/07/19","4399.8710","0.0000","4413.2520","4424.7270","4390.0630"
"2018/07/18","4429.3870","0.0000","4423.8950","4432.9450","4409.9690"
"2018/07/17","4411.4180","0.0000","4341.3610","4414.9530","4337.0310"
"2018/07/16","4371.9730","0.0000","4382.8760","4391.3480","4365.4340"
"2018/07/13","4381.9300","0.0000","4394.4610","4400.2340","4372.3980"
"2018/07/12","4393.4100","0.0000","4331.9420","4394.6410","4329.7150"
"2018/07/11","4297.7230","0.0000","4300.1830","4327.6130","4291.2620"
"2018/07/10","4349.8400","0.0000","4340.4230","4356.5860","4332.8790"
"2018/07/09","4335.3950","0.0000","4332.2130","4335.9920","4294.6840"
"2018/07/06","4303.9770","0.0000","4253.0590","4310.5510","4246.1480"
"2018/07/05","4252.8320","0.0000","4214.8200","4253.8550","4201.8280"
"2018/07/03","4178.6020","0.0000","4246.7290","4247.8050","4175.8010"
"2018/07/02","4229.6170","0.0000","4148.9100","4230.8440","4138.2030"
"2018/06/29","4193.3240","0.0000","4200.7420","4231.8480","4192.0940"
"2018/06/28","4175.6560","0.0000","4128.7990","4186.4960","4121.1990"
"2018/06/27","4139.0430","0.0000","4241.6260","4251.4060","4138.0820"
"2018/06/26","4224.3130","0.0000","4220.9690","4246.4450","4204.8550"
"2018/06/25","4202.2660","0.0000","4256.1060","4256.1050","4161.0310"
"2018/06/22","4309.5740","0.0000","4354.9120","4354.9610","4297.7890"
"2018/06/21","4342.0040","0.0000","4401.0610","4409.8320","4336.6130"
"2018/06/20","4382.2460","0.0000","4385.7550","4398.1450","4368.8670"
"2018/06/19","4368.5430","0.0000","4334.3970","4369.6410","4310.9840"
"2018/06/18","4404.5980","0.0000","4372.9170","4409.5740","4356.8280"
"2018/06/15","4418.3630","0.0000","4400.1760","4419.2970","4375.2340"
"2018/06/14","4429.1450","0.0000","4412.0380","4441.5860","4412.0310"
"2018/06/13","4398.9920","0.0000","4411.4540","4438.9650","4390.2890"
"2018/06/12","4406.4800","0.0000","4392.8300","4411.2150","4376.3950"
"2018/06/11","4384.8320","0.0000","4378.5970","4396.8950","4374.3980"
"2018/06/08","4378.4530","0.0000","4352.4190","4384.5660","4338.0940"
"2018/06/07","4383.9920","0.0000","4432.8440","4432.8550","4350.7030"
"2018/06/06","4439.2300","0.0000","4424.6360","4439.7930","4402.3750"
"2018/06/05","4417.0200","0.0000","4410.8440","4427.4380","4394.7460"
"2018/06/04","4393.7030","0.0000","4367.0620","4395.4020","4354.4450"
"2018/06/01","4363.0230","0.0000","4309.1970","4363.2700","4303.5040"
"2018/05/31","4282.4730","0.0000","4290.7690","4323.4800","4278.7270"
"2018/05/30","4299.5350","0.0000","4297.3030","4323.6950","4291.3950"
"2018/05/29","4275.0630","0.0000","4275.6770","4302.0780","4250.0470"
"2018/05/25","4300.4380","0.0000","4290.1180","4311.3160","4281.4490"
"2018/05/24","4293.6880","0.0000","4288.7960","4307.3010","4250.3360"
"2018/05/23","4294.9220","0.0000","4231.4970","4295.2770","4226.6330"
"2018/05/22","4272.6480","0.0000","4294.3160","4310.4300","4266.6680"
"2018/05/21","4266.6130","0.0000","4296.8100","4304.1170","4242.2340"
"2018/05/18","4249.5630","0.0000","4259.8180","4275.6170","4244.8090"
"2018/05/17","4295.9380","0.0000","4296.1290","4324.6910","4268.7540"
"2018/05/16","4320.3360","0.0000","4283.0060","4324.9530","4280.6560"
"2018/05/15","4278.5700","0.0000","4283.4780","4286.1680","4251.8830"
"2018/05/14","4311.6480","0.0000","4329.4410","4356.1480","4303.8130"
"2018/05/11","4290.4060","0.0000","4299.3420","4313.3440","4280.8670"
"2018/05/10","4348.7460","0.0000","4307.8600","4351.3280","4307.2620"
"2018/05/09","4286.7380","0.0000","4246.1950","4289.9100","4230.4450"
"2018/05/08","4235.1760","0.0000","4207.2290","4236.5980","4193.2190"
"2018/05/07","4212.4920","0.0000","4193.7210","4229.3440","4189.4730"
"2018/05/04","4181.4610","0.0000","4080.3440","4191.0470","4071.8560"
"2018/05/03","4106.7770","0.0000","4058.7030","4121.3590","4029.4200"
"2018/05/02","4091.1220","0.0000","4112.9990","4129.1800","4079.5680"
"2018/05/01","4117.9490","0.0000","4050.8700","4120.4260","4043.2500"
"2018/04/30","4072.9350","0.0000","4110.6530","4128.3400","4056.2080"
"2018/04/27","4100.7540","0.0000","4152.5330","4153.7460","4076.8620"
"2018/04/26","4116.3750","0.0000","4095.2890","4126.2580","4078.2640"
"2018/04/25","4030.0550","0.0000","4036.7850","4045.3020","3968.3760"
"2018/04/24","4039.3370","0.0000","4124.4410","4149.1720","4008.8690"
"2018/04/23","4079.8780","0.0000","4126.6280","4140.1330","4065.5280"
"2018/04/20","4111.9880","0.0000","4151.0680","4159.9880","4094.2900"
"2018/04/19","4160.8160","0.0000","4209.5800","4227.1050","4148.9690"
"2018/04/18","4262.9450","0.0000","4260.7880","4277.5230","4225.8950"
"2018/04/17","4283.0390","0.0000","4232.6490","4294.1170","4228.4180"
"2018/04/16","4198.9410","0.0000","4197.6680","4217.3910","4166.9920"
"2018/04/13","4173.6210","0.0000","4232.9310","4232.9300","4153.8200"
"2018/04/12","4201.5820","0.0000","4166.3010","4214.7500","4160.8160"
"2018/04/11","4141.8320","0.0000","4120.3910","4178.9450","4120.2270"
"2018/04/10","4150.1880","0.0000","4132.6540","4170.5000","4099.5310"
"2018/04/09","4041.7420","0.0000","4048.5040","4135.5270","4039.7010"
"2018/04/06","4012.7550","0.0000","4066.1610","4110.1680","3993.9370"
"2018/04/05","4120.6640","0.0000","4168.2330","4178.6210","4093.3480"
"2018/04/04","4139.3790","0.0000","3985.6480","4149.6910","3985.6480"
"2018/04/03","4080.5060","0.0000","4068.6820","4090.0660","4019.1720"
"2018/04/02","4029.1930","0.0000","4120.5270","4148.9300","3988.9410"
"2018/03/29","4148.7660","0.0000","4109.8930","4190.2110","4074.5850"
"2018/03/28","4077.1440","0.0000","4120.7690","4151.3280","4061.5020"
"2018/03/27","4132.4260","0.0000","4301.6400","4301.6410","4103.3480"
"2018/03/26","4272.8400","0.0000","4212.3280","4275.1250","4152.6480"
"2018/03/23","4121.8670","0.0000","4247.6850","4266.1680","4121.8670"
"2018/03/22","4257.5230","0.0000","4309.4550","4349.7110","4256.1640"
"2018/03/21","4377.2110","0.0000","4368.8160","4427.9490","4360.5000"
"2018/03/20","4377.7270","0.0000","4365.7070","4391.9690","4357.6990"
"2018/03/19","4361.4220","0.0000","4404.0420","4412.6370","4308.0700"
"2018/03/16","4447.2380","0.0000","4462.0520","4472.0860","4438.8010"
"2018/03/15","4442.4800","0.0000","4449.2250","4468.9650","4424.1640"
"2018/03/14","4437.9530","0.0000","4458.5970","4462.1880","4411.2540"
"2018/03/13","4437.7970","0.0000","4526.3790","4544.4570","4424.1480"
"2018/03/12","4496.5860","0.0000","4484.9630","4515.9060","4476.6520"
"2018/03/09","4464.4020","0.0000","4406.6230","4464.4020","4406.2460"
"2018/03/08","4376.4770","0.0000","4376.0670","4385.9770","4352.5860"
"2018/03/07","4358.4380","0.0000","4299.8360","4363.9450","4299.8360"
"2018/03/06","4318.8630","0.0000","4296.6210","4326.1520","4284.9650"
"2018/03/05","4268.1760","0.0000","4190.0950","4286.6840","4190.0940"
"2018/03/02","4216.5660","0.0000","4104.2730","4223.2500","4101.4800"
"2018/03/01","4153.2070","0.0000","4217.8120","4230.9410","4114.6720"
"2018/02/28","4211.3790","0.0000","4262.4490","4281.1800","4211.3790"
"2018/02/27","4237.2110","0.0000","4277.9760","4307.0270","4237.2110"
"2018/02/26","4276.6410","0.0000","4240.0530","4277.8590","4230.8280"
"2018/02/23","4217.3480","0.0000","4166.1620","4217.5700","4153.7540"
"2018/02/22","4131.7420","0.0000","4163.9840","4174.8320","4122.6170"
"2018/02/21","4142.5040","0.0000","4185.3200","4218.3520","4141.8520"
"2018/02/20","4172.7770","0.0000","4115.3910","4203.7540","4115.1560"
"2018/02/16","4131.9730","0.0000","4125.1190","4175.7460","4124.6560"
"2018/02/15","4136.4840","0.0000","4094.1030","4136.8630","4044.4120"
"2018/02/14","4060.2540","0.0000","3955.9880","4066.4380","3955.9880"
"2018/02/13","3974.3380","0.0000","3937.6110","3981.0940","3934.0240"
"2018/02/12","3963.3460","0.0000","3928.3600","3987.0520","3906.6040"
"2018/02/09","3890.2630","0.0000","3865.0850","3916.1900","3741.5400"
"2018/02/08","3804.6610","0.0000","3969.5920","3979.7710","3804.5420"
"2018/02/07","3969.6350","0.0000","4005.9860","4062.4880","3969.6350"
"2018/02/06","4039.8710","0.0000","3870.2250","4043.2150","3862.9550"
"2018/02/05","3932.6810","0.0000","4049.0190","4133.2070","3932.4890"
"2018/02/02","4090.9040","0.0000","4155.6170","4162.5590","4090.6010"
"2018/02/01","4199.2930","0.0000","4192.7930","4245.8550","4183.0430"
"2018/01/31","4227.4060","0.0000","4229.9630","4248.2110","4205.8010"
"2018/01/30","4200.5350","0.0000","4204.8510","4229.6410","4190.7270"
"2018/01/29","4257.2340","0.0000","4263.4330","4283.0160","4228.5700"
"2018/01/26","4285.5780","0.0000","4228.1420","4285.5780","4224.3630"
"2018/01/25","4191.3090","0.0000","4265.9070","4280.3590","4187.5740"
"2018/01/24","4227.6290","0.0000","4268.6330","4289.0510","4207.6560"
"2018/01/23","4288.7150","0.0000","4262.4270","4290.4020","4259.6210"
"2018/01/22","4256.1520","0.0000","4223.2240","4256.1520","4207.3010"
"2018/01/19","4227.6800","0.0000","4223.4010","4229.7030","4203.6560"
"2018/01/18","4213.7580","0.0000","4195.0990","4225.3750","4192.6370"
"2018/01/17","4205.5430","0.0000","4155.3080","4210.7660","4145.7810"
"2018/01/16","4120.1330","0.0000","4166.6030","4185.5430","4101.8980"
"2018/01/12","4136.3980","0.0000","4108.5770","4143.8240","4103.3200"
"2018/01/11","4105.5820","0.0000","4095.7300","4106.9340","4085.4440"
"2018/01/10","4088.3470","0.0000","4082.3780","4096.8010","4063.1010"
"2018/01/09","4112.1720","0.0000","4131.2310","4137.6090","4099.2770"
"2018/01/08","4129.0160","0.0000","4112.1160","4134.6640","4099.4450"
"2018/01/05","4102.3750","0.0000","4088.3510","4108.0310","4079.3980"
"2018/01/04","4071.2840","0.0000","4064.2950","4080.0730","4047.0590"
"2018/01/03","4044.3250","0.0000","4002.4840","4046.4400","4000.9780"
"2018/01/02","3995.9630","0.0000","3943.0970","3995.9630","3929.6480"
"2017/12/29","3920.9560","0.0000","3956.1170","3958.6800","3920.9560"
"2017/12/28","3953.8700","0.0000","3966.4800","3967.9330","3946.0670"
"2017/12/27","3954.7360","0.0000","3946.2860","3964.0590","3942.1960"
"2017/12/26","3943.7070","0.0000","3939.6830","3947.2040","3920.9570"
"2017/12/22","3969.3810","0.0000","3972.6300","3974.0080","3957.7300"
"2017/12/21","3977.3960","0.0000","4007.9680","4014.9620","3974.1780"
"2017/12/20","3998.7790","0.0000","4025.5730","4025.5730","3974.9940"
"2017/12/19","3996.5870","0.0000","4007.7190","4014.8690","3984.5810"
"2017/12/18","4011.9490","0.0000","4000.5250","4013.2470","3992.0610"
"2017/12/15","3965.7680","0.0000","3922.8610","3971.2000","3916.5320"
"2017/12/14","3917.9810","0.0000","3932.4360","3944.0850","3917.2120"
"2017/12/13","3923.2600","0.0000","3933.5920","3946.8250","3921.2170"
"2017/12/12","3912.1080","0.0000","3918.4550","3931.9760","3902.7990"
"2017/12/11","3929.9290","0.0000","3907.2890","3930.1740","3906.0340"
"2017/12/08","3905.5840","0.0000","3936.2640","3946.4400","3899.8680"
"2017/12/07","3902.2270","0.0000","3883.8490","3910.1700","3874.6870"
"2017/12/06","3869.0180","0.0000","3827.3400","3873.5610","3817.3580"
"2017/12/05","3851.1290","0.0000","3832.7550","3905.6770","3818.5740"
"2017/12/04","3847.9850","0.0000","3940.6570","3940.7310","3835.6160"
"2017/12/01","3918.4780","0.0000","3918.8220","3932.4710","3838.1280"
"2017/11/30","3944.6130","0.0000","3941.8980","3961.8120","3921.7810"
"2017/11/29","3920.8500","0.0000","4041.1280","4042.2560","3893.0480"
"2017/11/28","4068.5050","0.0000","4064.9790","4074.1250","4045.5180"
"2017/11/27","4055.6460","0.0000","4063.7390","4068.2000","4046.0300"
"2017/11/24","4094.0410","0.0000","4076.9550","4095.0600","4075.7290"
"2017/11/22","4070.0920","0.0000","4081.5480","4084.0900","4065.6340"
"2017/11/21","4076.6620","0.0000","4060.8040","4084.3820","4059.0220"
"2017/11/20","4044.0520","0.0000","4035.8010","4050.5590","4032.4810"
"2017/11/17","4031.6280","0.0000","4053.6230","4054.0900","4026.8900"
"2017/11/16","4032.7170","0.0000","3986.6060","4042.9660","3986.6060"
"2017/11/15","3958.7890","0.0000","3965.0440","3975.5860","3934.7430"
"2017/11/14","3982.5140","0.0000","3969.7860","3985.1960","3955.7870"
"2017/11/13","3982.5250","0.0000","3961.8300","3986.8840","3956.8420"
"2017/11/10","3977.0250","0.0000","3961.6380","3978.6570","3956.2820"
"2017/11/09","3967.5210","0.0000","3989.4360","3989.5120","3925.9280"
"2017/11/08","4024.7400","0.0000","4000.1950","4027.2670","3989.2450"
"2017/11/07","4000.8790","0.0000","4007.8080","4014.9910","3984.2020"
"2017/11/06","4009.5420","0.0000","4000.0010","4010.6580","3985.7310"
"2017/11/03","3980.6670","0.0000","3957.1460","3982.0170","3937.0130"
"2017/11/02","3941.7270","0.0000","3929.3030","3944.8960","3902.2510"
"2017/11/01","3940.4840","0.0000","3978.7610","3979.5200","3917.0440"
"2017/10/31","3967.6750","0.0000","3940.4250","3976.9320","3940.4250"
"2017/10/30","3936.8000","0.0000","3932.9910","3941.8070","3913.2160"
"2017/10/27","3936.7730","0.0000","3900.7490","3941.3160","3888.7990"
"2017/10/26","3894.2650","0.0000","3901.7950","3904.8090","3877.1740"
"2017/10/25","3885.4820","0.0000","3905.8820","3924.0820","3853.8890"
"2017/10/24","3911.7520","0.0000","3902.5360","3918.0250","3895.6940"
"2017/10/23","3898.3730","0.0000","3924.6570","3924.8270","3892.7110"
"2017/10/20","3891.6570","0.0000","3889.7860","3903.5930","3886.5640"
"2017/10/19","3860.4870","0.0000","3830.8990","3860.6560","3815.0350"
"2017/10/18","3850.3700","0.0000","3844.3380","3854.2450","3817.7410"
"2017/10/17","3837.3890","0.0000","3839.1560","3839.1560","3822.7180"
"2017/10/16","3844.3100","0.0000","3844.5510","3845.3210","3823.8170"
"2017/10/13","3832.8750","0.0000","3822.1100","3840.4210","3820.3000"
"2017/10/12","3801.9830","0.0000","3797.9320","3817.1100","3796.9630"
"2017/10/11","3801.9350","0.0000","3780.7490","3802.7580","3779.6910"
"2017/10/10","3793.4120","0.0000","3796.1840","3798.9660","3765.0300"
"2017/10/09","3780.6160","0.0000","3774.2000","3782.5150","3770.5120"
"2017/10/06","3770.4520","0.0000","3740.9640","3770.4560","3740.7700"
"2017/10/05","3752.8580","0.0000","3742.7840","3756.4590","3728.3320"
"2017/10/04","3733.0090","0.0000","3722.2800","3734.5670","3709.2100"
"2017/10/03","3732.0000","0.0000","3729.1490","3738.3680","3724.4480"
"2017/10/02","3726.9140","0.0000","3721.7110","3745.6320","3708.0110"
"2017/09/29","3713.0150","0.0000","3682.3630","3714.0130","3680.7820"
"2017/09/28","3676.6370","0.0000","3654.4510","3677.5780","3649.0650"
