"date","close","volume","open","high","low"
"2019/03/05","1537.8120","0.0000","1537.8120","1537.8120","1537.8120"
"2019/03/04","1533.7140","0.0000","1533.7140","1533.7140","1533.7140"
"2019/03/01","1529.5430","0.0000","1529.5430","1529.5430","1529.5430"
"2019/02/28","1533.8310","0.0000","1533.8310","1533.8310","1533.8310"
"2019/02/27","1530.6160","0.0000","1530.6160","1530.6160","1530.6160"
"2019/02/26","1538.9520","0.0000","1538.9520","1538.9520","1538.9520"
"2019/02/25","1552.1460","0.0000","1552.1460","1552.1460","1552.1460"
"2019/02/22","1558.0920","0.0000","1558.0920","1558.0920","1558.0920"
"2019/02/21","1543.5710","0.0000","1543.5710","1543.5710","1543.5710"
"2019/02/20","1548.4510","0.0000","1548.4510","1548.4510","1548.4510"
"2019/02/19","1551.3700","0.0000","1551.3700","1551.3700","1551.3700"
"2019/02/15","1564.2570","0.0000","1564.2570","1564.2570","1564.2570"
"2019/02/14","1552.5300","0.0000","1552.5300","1552.5300","1552.5300"
"2019/02/13","1558.7590","0.0000","1558.7590","1558.7590","1558.7590"
"2019/02/12","1551.1740","0.0000","1551.1740","1551.1740","1551.1740"
"2019/02/11","1557.8030","0.0000","1557.8030","1557.8030","1557.8030"
"2019/02/08","1541.5470","0.0000","1541.5470","1541.5470","1541.5470"
"2019/02/07","1543.5600","0.0000","1543.5600","1543.5600","1543.5600"
"2019/02/06","1532.8380","0.0000","1532.8380","1532.8380","1532.8380"
"2019/02/05","1539.9810","0.0000","1539.9810","1539.9810","1539.9810"
"2019/02/04","1536.8610","0.0000","1536.8610","1536.8610","1536.8610"
"2019/02/01","1510.4850","0.0000","1510.4850","1510.4850","1510.4850"
"2019/01/31","1508.8620","0.0000","1508.8620","1508.8620","1508.8620"
"2019/01/30","1507.1590","0.0000","1507.1590","1507.1590","1507.1590"
"2019/01/29","1493.0540","0.0000","1493.0540","1493.0540","1493.0540"
"2019/01/28","1482.4580","0.0000","1482.4580","1482.4580","1482.4580"
"2019/01/25","1477.1080","0.0000","1477.1080","1477.1080","1477.1080"
"2019/01/24","1458.8960","0.0000","1458.8950","1458.8960","1458.8960"
"2019/01/23","1453.8440","0.0000","1453.8440","1453.8440","1453.8440"
"2019/01/22","1450.0310","0.0000","1450.0320","1450.0310","1450.0310"
"2019/01/18","1462.3140","0.0000","1462.3140","1462.3140","1462.3140"
"2019/01/17","1452.6080","0.0000","1452.6080","1452.6080","1452.6080"
"2019/01/16","1441.1130","0.0000","1441.1130","1441.1130","1441.1130"
"2019/01/15","1422.7700","0.0000","1422.7700","1422.7700","1422.7700"
"2019/01/14","1409.7610","0.0000","1409.7600","1409.7610","1409.7610"
"2019/01/11","1421.6650","0.0000","1421.6650","1421.6650","1421.6650"
"2019/01/10","1413.7890","0.0000","1413.7890","1413.7890","1413.7890"
"2019/01/09","1402.7940","0.0000","1402.7940","1402.7940","1402.7940"
"2019/01/08","1369.8000","0.0000","1369.8000","1369.8000","1369.8000"
"2019/01/07","1369.8000","0.0000","1369.8000","1369.8000","1369.8000"
"2019/01/04","1344.2710","0.0000","1344.2710","1344.2710","1344.2710"
"2019/01/03","1305.4260","0.0000","1305.4260","1305.4260","1305.4260"
"2019/01/02","1317.3100","0.0000","1317.3100","1317.3100","1317.3100"
"2018/12/31","1331.9640","0.0000","1331.9640","1331.9640","1331.9640"
"2018/12/28","1345.8910","0.0000","1345.8910","1345.8910","1345.8910"
"2018/12/27","1344.6920","0.0000","1344.6920","1344.6920","1344.6920"
"2018/12/26","1344.7090","0.0000","1344.7080","1344.7090","1344.7090"
"2018/12/24","1293.2760","0.0000","1293.2760","1293.2760","1293.2760"
"2018/12/21","1342.8470","0.0000","1342.8480","1342.8470","1342.8470"
"2018/12/20","1364.7590","0.0000","1364.7590","1364.7590","1364.7590"
"2018/12/19","1402.8590","0.0000","1402.8590","1402.8590","1402.8590"
"2018/12/18","1435.1190","0.0000","1435.1190","1435.1190","1435.1190"
"2018/12/17","1430.6300","0.0000","1430.6300","1430.6300","1430.6300"
"2018/12/14","1493.8430","0.0000","1493.8430","1493.8430","1493.8430"
"2018/12/13","1504.6360","0.0000","1504.6360","1504.6360","1504.6360"
"2018/12/12","1497.0750","0.0000","1497.0760","1497.0750","1497.0750"
"2018/12/11","1516.1390","0.0000","1516.1390","1516.1390","1516.1390"
"2018/12/10","1512.3780","0.0000","1512.3780","1512.3780","1512.3780"
"2018/12/07","1524.5050","0.0000","1524.5050","1524.5050","1524.5050"
"2018/12/06","1535.1520","0.0000","1535.1520","1535.1520","1535.1520"
"2018/12/04","1508.5240","0.0000","1508.5240","1508.5240","1508.5240"
"2018/12/03","1554.1530","0.0000","1554.1530","1554.1530","1554.1530"
"2018/11/30","1544.4540","0.0000","1544.4540","1544.4540","1544.4540"
"2018/11/29","1533.1440","0.0000","1533.1440","1533.1440","1533.1440"
"2018/11/28","1541.2820","0.0000","1541.2820","1541.2820","1541.2820"
"2018/11/27","1519.0740","0.0000","1519.0750","1519.0740","1519.0740"
"2018/11/26","1519.1060","0.0000","1519.1060","1519.1060","1519.1060"
"2018/11/23","1503.6870","0.0000","1503.6870","1503.6870","1503.6870"
"2018/11/21","1505.2370","0.0000","1505.2370","1505.2370","1505.2370"
"2018/11/20","1492.0940","0.0000","1492.0940","1492.0940","1492.0940"
"2018/11/19","1504.3090","0.0000","1504.3090","1504.3090","1504.3090"
"2018/11/16","1512.7670","0.0000","1512.7670","1512.7670","1512.7670"
"2018/11/15","1507.3270","0.0000","1507.3270","1507.3270","1507.3270"
"2018/11/14","1526.8890","0.0000","1526.8890","1526.8890","1526.8890"
"2018/11/13","1537.3870","0.0000","1537.3870","1537.3870","1537.3870"
"2018/11/12","1537.0140","0.0000","1537.0140","1537.0140","1537.0140"
"2018/11/09","1540.2420","0.0000","1540.2420","1540.2420","1540.2420"
"2018/11/08","1547.1670","0.0000","1547.1670","1547.1670","1547.1670"
"2018/11/07","1539.2770","0.0000","1539.2770","1539.2770","1539.2770"
"2018/11/06","1524.6590","0.0000","1524.6590","1524.6590","1524.6590"
"2018/11/05","1514.5530","0.0000","1514.5540","1514.5530","1514.5530"
"2018/11/02","1495.6660","0.0000","1495.6660","1495.6660","1495.6660"
"2018/11/01","1501.9340","0.0000","1501.9340","1501.9340","1501.9340"
"2018/10/31","1492.9820","0.0000","1492.9820","1492.9820","1492.9820"
"2018/10/30","1505.8360","0.0000","1505.8370","1505.8360","1505.8360"
"2018/10/29","1488.2860","0.0000","1488.2860","1488.2860","1488.2860"
"2018/10/26","1461.4140","0.0000","1461.4140","1461.4140","1461.4140"
"2018/10/25","1507.4060","0.0000","1507.4060","1507.4060","1507.4060"
"2018/10/24","1483.1430","0.0000","1483.1430","1483.1430","1483.1430"
"2018/10/23","1480.6240","0.0000","1480.6240","1480.6240","1480.6240"
"2018/10/22","1491.2130","0.0000","1491.2130","1491.2130","1491.2130"
"2018/10/19","1499.0330","0.0000","1499.0340","1499.0330","1499.0330"
"2018/10/18","1495.6220","0.0000","1495.6220","1495.6220","1495.6220"
"2018/10/17","1501.1900","0.0000","1501.1900","1501.1900","1501.1900"
"2018/10/16","1509.1830","0.0000","1509.1830","1509.1830","1509.1830"
"2018/10/15","1469.2880","0.0000","1469.2880","1469.2880","1469.2880"
"2018/10/12","1460.4800","0.0000","1460.4800","1460.4800","1460.4800"
"2018/10/11","1478.0710","0.0000","1478.0710","1478.0710","1478.0710"
"2018/10/10","1524.1670","0.0000","1524.1670","1524.1670","1524.1670"
"2018/10/09","1552.6010","0.0000","1552.6010","1552.6010","1552.6010"
"2018/10/08","1551.8720","0.0000","1551.8720","1551.8720","1551.8720"
"2018/10/05","1537.2230","0.0000","1537.2230","1537.2230","1537.2230"
"2018/10/04","1539.1680","0.0000","1539.1680","1539.1680","1539.1680"
"2018/10/03","1568.3240","0.0000","1568.3250","1568.3240","1568.3240"
"2018/10/02","1575.8250","0.0000","1575.8250","1575.8250","1575.8250"
"2018/10/01","1589.2860","0.0000","1589.2860","1589.2860","1589.2860"
"2018/09/28","1602.8920","0.0000","1602.8920","1602.8920","1602.8920"
"2018/09/27","1577.0230","0.0000","1577.0230","1577.0230","1577.0230"
"2018/09/26","1566.9440","0.0000","1566.9440","1566.9440","1566.9440"
"2018/09/25","1580.8230","0.0000","1580.8230","1580.8230","1580.8230"
"2018/09/24","1574.9120","0.0000","1574.9120","1574.9120","1574.9120"
"2018/09/21","1595.6870","0.0000","1595.6870","1595.6870","1595.6870"
"2018/09/20","1594.6150","0.0000","1594.6150","1594.6150","1594.6150"
"2018/09/19","1574.7210","0.0000","1574.7210","1574.7210","1574.7210"
"2018/09/18","1599.4910","0.0000","1599.4910","1599.4910","1599.4910"
"2018/09/17","1602.4530","0.0000","1602.4530","1602.4530","1602.4530"
"2018/09/14","1601.5900","0.0000","1601.5900","1601.5900","1601.5900"
"2018/09/13","1607.3560","0.0000","1607.3560","1607.3560","1607.3560"
"2018/09/12","1591.3140","0.0000","1591.3140","1591.3140","1591.3140"
"2018/09/11","1598.0350","0.0000","1598.0350","1598.0350","1598.0350"
"2018/09/10","1596.0850","0.0000","1596.0850","1596.0850","1596.0850"
"2018/09/07","1594.0950","0.0000","1594.0950","1594.0950","1594.0950"
"2018/09/06","1605.3620","0.0000","1605.3620","1605.3620","1605.3620"
"2018/09/05","1612.6210","0.0000","1612.6210","1612.6210","1612.6210"
"2018/09/04","1596.7300","0.0000","1596.7300","1596.7300","1596.7300"
"2018/08/31","1613.2340","0.0000","1613.2340","1613.2340","1613.2340"
"2018/08/30","1617.2990","0.0000","1617.2990","1617.2990","1617.2990"
"2018/08/29","1626.8030","0.0000","1626.8030","1626.8030","1626.8030"
"2018/08/28","1619.4090","0.0000","1619.4090","1619.4090","1619.4090"
"2018/08/27","1600.4990","0.0000","1600.4990","1600.4990","1600.4990"
"2018/08/24","1607.9810","0.0000","1607.9810","1607.9810","1607.9810"
"2018/08/23","1603.9570","0.0000","1603.9570","1603.9570","1603.9570"
"2018/08/22","1597.5760","0.0000","1597.5770","1597.5760","1597.5760"
"2018/08/21","1603.3000","0.0000","1603.3000","1603.3000","1603.3000"
"2018/08/20","1600.2670","0.0000","1600.2670","1600.2670","1600.2670"
"2018/08/17","1597.0470","0.0000","1597.0470","1597.0470","1597.0470"
"2018/08/16","1586.6540","0.0000","1586.6540","1586.6540","1586.6540"
"2018/08/15","1574.0190","0.0000","1574.0190","1574.0190","1574.0190"
"2018/08/14","1574.0270","0.0000","1574.0270","1574.0270","1574.0270"
"2018/08/13","1557.3650","0.0000","1557.3650","1557.3650","1557.3650"
"2018/08/10","1560.7380","0.0000","1560.7380","1560.7380","1560.7380"
"2018/08/09","1575.8430","0.0000","1575.8430","1575.8430","1575.8430"
"2018/08/08","1574.0920","0.0000","1574.0920","1574.0920","1574.0920"
"2018/08/07","1582.8460","0.0000","1582.8460","1582.8460","1582.8460"
"2018/08/06","1592.8650","0.0000","1592.8650","1592.8650","1592.8650"
"2018/08/03","1591.7580","0.0000","1591.7580","1591.7580","1591.7580"
"2018/08/02","1590.9580","0.0000","1590.9570","1590.9580","1590.9580"
"2018/08/01","1597.2780","0.0000","1597.2780","1597.2780","1597.2780"
"2018/07/31","1592.2920","0.0000","1592.2920","1592.2920","1592.2920"
"2018/07/30","1556.4540","0.0000","1556.4540","1556.4540","1556.4540"
"2018/07/27","1550.8110","0.0000","1550.8110","1550.8110","1550.8110"
"2018/07/26","1571.5410","0.0000","1571.5410","1571.5410","1571.5410"
"2018/07/25","1563.7280","0.0000","1563.7280","1563.7280","1563.7280"
"2018/07/24","1561.8590","0.0000","1561.8590","1561.8590","1561.8590"
"2018/07/23","1575.7940","0.0000","1575.7940","1575.7940","1575.7940"
"2018/07/20","1583.5140","0.0000","1583.5140","1583.5140","1583.5140"
"2018/07/19","1611.7950","0.0000","1611.7950","1611.7950","1611.7950"
"2018/07/18","1590.0660","0.0000","1590.0660","1590.0660","1590.0660"
"2018/07/17","1601.0980","0.0000","1601.0980","1601.0980","1601.0980"
"2018/07/16","1603.4450","0.0000","1603.4450","1603.4450","1603.4450"
"2018/07/13","1611.6610","0.0000","1611.6610","1611.6610","1611.6610"
"2018/07/12","1615.7200","0.0000","1615.7200","1615.7200","1615.7200"
"2018/07/11","1598.1370","0.0000","1598.1380","1598.1370","1598.1370"
"2018/07/10","1600.1880","0.0000","1600.1880","1600.1880","1600.1880"
"2018/07/09","1594.7520","0.0000","1594.7520","1594.7520","1594.7520"
"2018/07/06","1600.8770","0.0000","1600.8770","1600.8770","1600.8770"
"2018/07/05","1595.3010","0.0000","1595.3010","1595.3010","1595.3010"
"2018/07/03","1579.4860","0.0000","1579.4860","1579.4860","1579.4860"
"2018/07/02","1563.9790","0.0000","1563.9790","1563.9790","1563.9790"
"2018/06/29","1566.4740","0.0000","1566.4740","1566.4740","1566.4740"
"2018/06/28","1561.1580","0.0000","1561.1580","1561.1580","1561.1580"
"2018/06/27","1551.9970","0.0000","1551.9970","1551.9970","1551.9970"
"2018/06/26","1553.8200","0.0000","1553.8200","1553.8200","1553.8200"
"2018/06/25","1550.0290","0.0000","1550.0290","1550.0290","1550.0290"
"2018/06/22","1557.6580","0.0000","1557.6580","1557.6580","1557.6580"
"2018/06/21","1549.6430","0.0000","1549.6430","1549.6430","1549.6430"
"2018/06/20","1548.6120","0.0000","1548.6120","1548.6120","1548.6120"
"2018/06/19","1528.1570","0.0000","1528.1570","1528.1570","1528.1570"
"2018/06/18","1538.8720","0.0000","1538.8720","1538.8720","1538.8720"
"2018/06/15","1534.4080","0.0000","1534.4080","1534.4080","1534.4080"
"2018/06/14","1532.1920","0.0000","1532.1920","1532.1920","1532.1920"
"2018/06/13","1521.4090","0.0000","1521.4090","1521.4090","1521.4090"
"2018/06/12","1539.2680","0.0000","1539.2680","1539.2680","1539.2680"
"2018/06/11","1527.0080","0.0000","1527.0080","1527.0080","1527.0080"
"2018/06/08","1519.1980","0.0000","1519.1980","1519.1980","1519.1980"
"2018/06/07","1524.5400","0.0000","1524.5400","1524.5400","1524.5400"
"2018/06/06","1524.1950","0.0000","1524.1950","1524.1950","1524.1950"
"2018/06/05","1516.6070","0.0000","1516.6070","1516.6070","1516.6070"
"2018/06/04","1513.5090","0.0000","1513.5090","1513.5090","1513.5090"
"2018/06/01","1500.5040","0.0000","1500.5040","1500.5040","1500.5040"
"2018/05/31","1484.7190","0.0000","1484.7190","1484.7190","1484.7190"
"2018/05/30","1495.8990","0.0000","1495.8990","1495.8990","1495.8990"
"2018/05/29","1476.7540","0.0000","1476.7540","1476.7540","1476.7540"
"2018/05/25","1474.7200","0.0000","1474.7200","1474.7200","1474.7200"
"2018/05/24","1465.8820","0.0000","1465.8820","1465.8820","1465.8820"
"2018/05/23","1480.9550","0.0000","1480.9550","1480.9550","1480.9550"
"2018/05/22","1479.6540","0.0000","1479.6540","1479.6540","1479.6540"
"2018/05/21","1481.0490","0.0000","1481.0490","1481.0490","1481.0490"
"2018/05/18","1455.7690","0.0000","1455.7690","1455.7690","1455.7690"
"2018/05/17","1451.6380","0.0000","1451.6380","1451.6380","1451.6380"
"2018/05/16","1448.2060","0.0000","1448.2060","1448.2060","1448.2060"
"2018/05/15","1446.6460","0.0000","1446.6460","1446.6460","1446.6460"
"2018/05/14","1451.4780","0.0000","1451.4780","1451.4780","1451.4780"
"2018/05/11","1463.2700","0.0000","1463.2700","1463.2700","1463.2700"
"2018/05/10","1469.8450","0.0000","1469.8450","1469.8450","1469.8450"
"2018/05/09","1464.0380","0.0000","1464.0380","1464.0380","1464.0380"
"2018/05/08","1450.8700","0.0000","1450.8700","1450.8700","1450.8700"
"2018/05/07","1458.9050","0.0000","1458.9050","1458.9050","1458.9050"
"2018/05/04","1441.7140","0.0000","1441.7140","1441.7140","1441.7140"
"2018/05/03","1426.0610","0.0000","1426.0610","1426.0610","1426.0610"
"2018/05/02","1431.0520","0.0000","1431.0520","1431.0520","1431.0520"
"2018/05/01","1430.1880","0.0000","1430.1880","1430.1880","1430.1880"
"2018/04/30","1416.9140","0.0000","1416.9140","1416.9140","1416.9140"
"2018/04/27","1418.0520","0.0000","1418.0520","1418.0520","1418.0520"
"2018/04/26","1403.5190","0.0000","1403.5190","1403.5190","1403.5190"
"2018/04/25","1387.9150","0.0000","1387.9150","1387.9150","1387.9150"
"2018/04/24","1390.4450","0.0000","1390.4450","1390.4450","1390.4450"
"2018/04/23","1377.4940","0.0000","1377.4950","1377.4940","1377.4940"
"2018/04/20","1371.0410","0.0000","1371.0410","1371.0410","1371.0410"
"2018/04/19","1380.5100","0.0000","1380.5100","1380.5100","1380.5100"
"2018/04/18","1394.4180","0.0000","1394.4180","1394.4180","1394.4180"
"2018/04/17","1393.2460","0.0000","1393.2460","1393.2460","1393.2460"
"2018/04/16","1381.3410","0.0000","1381.3410","1381.3410","1381.3410"
"2018/04/13","1372.2690","0.0000","1372.2690","1372.2690","1372.2690"
"2018/04/12","1367.8940","0.0000","1367.8940","1367.8940","1367.8940"
"2018/04/11","1373.1320","0.0000","1373.1320","1373.1320","1373.1320"
"2018/04/10","1375.7360","0.0000","1375.7360","1375.7360","1375.7360"
"2018/04/09","1370.4090","0.0000","1370.4090","1370.4090","1370.4090"
"2018/04/06","1376.0260","0.0000","1376.0260","1376.0260","1376.0260"
"2018/04/05","1388.0370","0.0000","1388.0370","1388.0370","1388.0370"
"2018/04/04","1375.7570","0.0000","1375.7570","1375.7570","1375.7570"
"2018/04/03","1363.6280","0.0000","1363.6280","1363.6280","1363.6280"
"2018/04/02","1342.2850","0.0000","1342.2850","1342.2850","1342.2850"
"2018/03/29","1360.1730","0.0000","1360.1730","1360.1730","1360.1730"
"2018/03/28","1359.8420","0.0000","1359.8420","1359.8420","1359.8420"
"2018/03/27","1326.2600","0.0000","1326.2600","1326.2600","1326.2600"
"2018/03/26","1314.1780","0.0000","1314.1780","1314.1780","1314.1780"
"2018/03/23","1296.0270","0.0000","1296.0270","1296.0270","1296.0270"
"2018/03/22","1325.7200","0.0000","1325.7200","1325.7200","1325.7200"
"2018/03/21","1344.9160","0.0000","1344.9160","1344.9160","1344.9160"
"2018/03/20","1349.9190","0.0000","1349.9190","1349.9190","1349.9190"
"2018/03/19","1348.9580","0.0000","1348.9580","1348.9580","1348.9580"
"2018/03/16","1361.1100","0.0000","1361.1100","1361.1100","1361.1100"
"2018/03/15","1349.4120","0.0000","1349.4120","1349.4120","1349.4120"
"2018/03/14","1357.0850","0.0000","1357.0850","1357.0850","1357.0850"
"2018/03/13","1364.9120","0.0000","1364.9120","1364.9120","1364.9120"
"2018/03/12","1364.1900","0.0000","1364.1900","1364.1900","1364.1900"
"2018/03/09","1360.8640","0.0000","1360.8640","1360.8640","1360.8640"
"2018/03/08","1341.9230","0.0000","1341.9230","1341.9230","1341.9230"
"2018/03/07","1343.8640","0.0000","1343.8640","1343.8640","1343.8640"
"2018/03/06","1332.9800","0.0000","1332.9800","1332.9800","1332.9800"
"2018/03/05","1320.9640","0.0000","1320.9640","1320.9640","1320.9640"
"2018/03/02","1305.7740","0.0000","1305.7740","1305.7740","1305.7740"
"2018/03/01","1319.6600","0.0000","1319.6600","1319.6600","1319.6600"
"2018/02/28","1307.7690","0.0000","1307.7690","1307.7690","1307.7690"
"2018/02/27","1330.1070","0.0000","1330.1080","1330.1070","1330.1070"
"2018/02/26","1358.0540","0.0000","1358.0540","1358.0540","1358.0540"
"2018/02/23","1352.5340","0.0000","1352.5340","1352.5340","1352.5340"
"2018/02/22","1334.2740","0.0000","1334.2740","1334.2740","1334.2740"
"2018/02/21","1338.1470","0.0000","1338.1470","1338.1470","1338.1470"
"2018/02/20","1350.3100","0.0000","1350.3100","1350.3100","1350.3100"
"2018/02/16","1355.2490","0.0000","1355.2490","1355.2490","1355.2490"
"2018/02/15","1343.8500","0.0000","1343.8500","1343.8500","1343.8500"
"2018/02/14","1337.6240","0.0000","1337.6240","1337.6240","1337.6240"
"2018/02/13","1348.2190","0.0000","1348.2190","1348.2190","1348.2190"
"2018/02/12","1354.5790","0.0000","1354.5790","1354.5790","1354.5790"
"2018/02/09","1353.9230","0.0000","1353.9230","1353.9230","1353.9230"
"2018/02/08","1339.3340","0.0000","1339.3340","1339.3340","1339.3340"
"2018/02/07","1373.2090","0.0000","1373.2090","1373.2090","1373.2090"
"2018/02/06","1376.7980","0.0000","1376.7980","1376.7980","1376.7980"
"2018/02/05","1384.7170","0.0000","1384.7170","1384.7170","1384.7170"
"2018/02/02","1437.8690","0.0000","1437.8700","1437.8690","1437.8690"
"2018/02/01","1445.3240","0.0000","1445.3240","1445.3240","1445.3240"
"2018/01/31","1462.0560","0.0000","1462.0570","1462.0560","1462.0560"
"2018/01/30","1448.7570","0.0000","1448.7570","1448.7570","1448.7570"
"2018/01/29","1463.0900","0.0000","1463.0900","1463.0900","1463.0900"
"2018/01/26","1477.1210","0.0000","1477.1210","1477.1210","1477.1210"
"2018/01/25","1485.0670","0.0000","1485.0670","1485.0670","1485.0670"
"2018/01/24","1492.3430","0.0000","1492.3430","1492.3430","1492.3430"
"2018/01/23","1516.7120","0.0000","1516.7130","1516.7120","1516.7120"
"2018/01/22","1510.0550","0.0000","1510.0550","1510.0550","1510.0550"
"2018/01/19","1499.0730","0.0000","1499.0730","1499.0730","1499.0730"
"2018/01/18","1488.1460","0.0000","1488.1450","1488.1460","1488.1460"
"2018/01/17","1503.9080","0.0000","1503.9080","1503.9080","1503.9080"
"2018/01/16","1490.1800","0.0000","1490.1800","1490.1800","1490.1800"
"2018/01/12","1500.6040","0.0000","1500.6040","1500.6040","1500.6040"
"2018/01/11","1510.7550","0.0000","1510.7550","1510.7550","1510.7550"
"2018/01/10","1500.8730","0.0000","1500.8730","1500.8730","1500.8730"
"2018/01/09","1525.4710","0.0000","1525.4710","1525.4710","1525.4710"
"2018/01/08","1553.7120","0.0000","1553.7120","1553.7120","1553.7120"
"2018/01/05","1548.8700","0.0000","1548.8700","1548.8700","1548.8700"
"2018/01/04","1538.0480","0.0000","1538.0480","1538.0480","1538.0480"
"2018/01/03","1551.4870","0.0000","1551.4870","1551.4870","1551.4870"
"2018/01/02","1558.4030","0.0000","1558.4030","1558.4030","1558.4030"
"2017/12/29","1563.4420","0.0000","1563.4420","1563.4420","1563.4420"
"2017/12/28","1575.8850","0.0000","1575.8850","1575.8850","1575.8850"
"2017/12/27","1573.6360","0.0000","1573.6360","1573.6360","1573.6360"
"2017/12/26","1569.4950","0.0000","1569.4950","1569.4950","1569.4950"
"2017/12/22","1563.1300","0.0000","1563.1300","1563.1300","1563.1300"
